project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,55.7789833338446,5.1789485866752,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.LoggerContext, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.config.Configuration]",6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;1796;45752,0,,0,0,0,5.75,1.90909090909091,37,0.000000596261374012039,1,5.1789485866752,CIRCLE,12,116,1,0.433012701892219,0.416597790450531,0,0,cyclicDep,165332,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,13.9400797128701,3.19807361754223,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.layout.PatternLayout]",6543;5894;26295;25910;45823,0,,0,0,0,6,2,5,0.00000024575325861722,1,3.19807361754223,CIRCLE,5,19,1,0,0,0,0,cyclicDep,165348,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,71.7166752317479,7.82493078190594,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.appender.ConsoleAppender, org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.config.Configuration]",45781;6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;26520,0,,0,0,0,5.83333333333333,1.96969696969697,34,0.000000411401664229079,1,5.53306161820105,CIRCLE,12,168,2,0.372677996249965,0.244310840857532,0,0,cyclicDep,165357,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,27.8801594257403,3.19807361754223,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.appender.ConsoleAppender, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.layout.PatternLayout]",45781;6543;5894;26295;26511,0,,0,0,0,6,2,5,0.000000247328993943714,1,3.19807361754223,CIRCLE,5,76,1,0,0,0,0,cyclicDep,165373,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,56.8872715794573,5.42398852552665,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.appender.AbstractOutputStreamAppender, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.appender.ConsoleAppender, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate]",26518;45781;6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;26435,0,,0,0,0,5.84615384615385,1.97435897435897,37,0.000000389111973022447,1,5.42398852552665,CIRCLE,13,110,1,0.36080121229411,0.224999086856208,0,0,cyclicDep,165382,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,11.2997571290774,2.5267025069855,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.appender.ConsoleAppender, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.appender.AbstractOutputStreamAppender, org.apache.logging.log4j.core.layout.PatternLayout]",26518;45781;6543;5894;26295;26433,0,,0,0,0,6,2,7,0.000000226380108043573,1,2.5267025069855,CIRCLE,6,20,1,0,0,0,0,cyclicDep,165399,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,66.6510868649699,21.0070172293848,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.LoggerContext, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.appender.AbstractOutputStreamAppender, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.appender.ConsoleAppender, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.appender.OutputStreamManager, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate]",26436;26518;45781;6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;1796;25739,0,,0,0,0,5.8,1.94285714285714,46,0.000000499243464735444,1,5.42398852552665,CIRCLE,15,151,15,0.4,0.333197251134017,0,0,cyclicDep,165409,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,62.1655157648833,7.95947867795491,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.appender.ConsoleAppender, org.apache.logging.log4j.core.util.Builder, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.config.plugins.util.PluginBuilder, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.config.Configuration]",42381;26525;45781;6543;5894;26295;25910;19265;19752;19008;45398;21670,0,,0,0,0,6.16666666666667,2.12121212121212,30,0.000000400986478478469,1,5.62820134789166,CIRCLE,12,122,2,0.552770798392567,0.444329645412581,0,0,cyclicDep,165428,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,6.2350700953613,6.2350700953613,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.util.Builder, org.apache.logging.log4j.core.config.plugins.util.PluginBuilder]",42381;21687,0,,0,0,0,7,3,2,0.00000058748556669268,1,6.2350700953613,TINY,2,1,1,1,0,0,0,cyclicDep,165444,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,43.6365331953538,4.76113610555147,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout]",6543;5894;26295;25910;19265;19752;45798,0,,0,0,0,6,2,10,0.000000213667355626191,1,4.76113610555147,CIRCLE,7,84,1,0,0,0,0,cyclicDep,165450,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,45.8868735547876,4.91958923226048,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate]",6543;5894;26295;25910;19265;19752;19008;45756,0,,0,0,0,6,2,14,0.000000201780207746581,1,4.91958923226048,CIRCLE,8,87,1,0,0,0,0,cyclicDep,165461,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,49.4412598912234,4.91958923226048,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout]",45818;6543;5894;26295;25910;19265;19752;20118,0,,0,0,0,6,2,13,0.000000192152929687046,1,4.91958923226048,CIRCLE,8,101,1,0,0,0,0,cyclicDep,165473,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,48.6608051908171,5.1872592625615,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate]",45818;6543;5894;26295;25910;19265;19752;19008;20140,0,,0,0,0,6,2,18,0.000000183977067787298,1,5.1872592625615,CIRCLE,9,88,1,0,0,0,0,cyclicDep,165485,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,45.6223936945323,4.91958923226048,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.async.AsyncQueueFullPolicy, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout]",20133;45818;6543;5894;26295;25910;19265;19540,0,,0,0,0,6,2,12,0.00000018937822758826,1,4.91958923226048,CIRCLE,8,86,1,0,0,0,0,cyclicDep,165498,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,49.0580198154117,7.27284473298413,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.DefaultAsyncQueueFullPolicy, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncQueueFullPolicyFactory, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout]",19851;20125;45818;6543;5894;26295;25910;19265;19032,0,,0,0,0,6,2,13,0.000000170638160653259,1,5.14267782920995,CIRCLE,9,91,2,0,0,0,0,cyclicDep,165510,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,48.5159256090124,7.27284473298413,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.DiscardingAsyncQueueFullPolicy, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncQueueFullPolicyFactory, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout]",19856;20125;45818;6543;5894;26295;25910;19265;19778,0,,0,0,0,6,2,15,0.000000169957848633152,1,5.14267782920995,CIRCLE,9,89,2,0,0,0,0,cyclicDep,165523,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,58.9195967395847,5.42398852552665,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;1547;19560,0,,0,0,0,5.93333333333333,2,39,0.000000298560775658988,1,5.42398852552665,CIRCLE,15,118,1,0.249443825784929,0,0,0,cyclicDep,165536,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,60.1549427526991,5.42398852552665,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.LoggerContext, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;1796;19566,0,,0,0,0,5.82352941176471,1.95588235294118,53,0.000000441347604324823,1,5.42398852552665,CIRCLE,17,123,1,0.381220041082815,0.293749769932914,0,0,cyclicDep,165555,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,17.5557402042484,4.86908626808787,0,UNIT,CONCRETE_CLASS,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",19591;19811;19534;19460;20184,0,,0,0,0,6,2,9,0.000000071993570749978,1,4.86908626808787,CIRCLE,5,13,1,0,0,0,0,cyclicDep,165582,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,55.0532679884687,5.53306161820105,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;20174,0,,0,0,0,6,2,23,0.000000149196626980417,1,5.53306161820105,CIRCLE,12,99,1,0,0,0,0,cyclicDep,165591,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,40.3018297463602,4.29618948618292,0,UNIT,CONCRETE_CLASS,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.async.AsyncLogger]",19591;19811;20179,0,,0,0,0,6,2,5,0.0000000936805547036493,1,4.29618948618292,CIRCLE,3,88,1,0,0,0,0,cyclicDep,165607,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,11.7067963147507,3.52973189755848,0,UNIT,CONCRETE_CLASS,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.RingBufferLogEventHandler4]",20177;19591;19811;18905,0,,0,0,0,6,2,7,0.000000082078044680866,1,3.52973189755848,CIRCLE,4,11,1,0,0,0,0,cyclicDep,165614,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,14.8824369380241,4.29618948618292,0,UNIT,CONCRETE_CLASS,"[org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.RingBufferLogEventTranslator]",20186;19591;19951,0,,0,0,0,6,2,5,0.0000000635855661919883,1,4.29618948618292,CIRCLE,3,12,1,0,0,0,0,cyclicDep,165622,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,19.4763450723515,4.86908626808787,0,UNIT,CONCRETE_CLASS,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.RingBufferLogEventTranslator]",20186;19591;19811;19953,0,,0,0,0,6,2,9,0.0000000794527556929538,1,4.86908626808787,CIRCLE,4,16,1,0,0,0,0,cyclicDep,165629,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,67.3099274613849,7.67067813495584,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.LoggerContext, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;1796;14280,0,,0,0,0,5.85714285714286,1.97142857142857,71,0.000000393527995368901,1,5.42398852552665,CIRCLE,21,154,2,0.349927106111883,0.237332110369088,0,0,cyclicDep,165637,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,35.4288809547125,5.53306161820105,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;14350,0,,0,0,0,6,2,25,0.000000166979836263468,1,5.53306161820105,CIRCLE,14,41,1,0,0,0,0,cyclicDep,165662,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,55.8433797477798,5.42398852552665,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;14278,0,,0,0,0,6,2,37,0.000000162788931499112,1,5.42398852552665,CIRCLE,16,106,1,0,0,0,0,cyclicDep,165680,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,57.912349925168,5.42398852552665,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.async.AsyncLoggerContext, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14281;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;1547;18951,0,,0,0,0,5.95,2,61,0.000000269427723211307,1,5.42398852552665,CIRCLE,20,114,1,0.217944947177034,0,0,0,cyclicDep,165700,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,65.985668335682,7.67067813495584,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.LoggerContext, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.async.AsyncLoggerContext, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14281;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;1796;18965,0,,0,0,0,5.86363636363636,1.97402597402597,78,0.000000382411459221059,1,5.42398852552665,CIRCLE,22,148,2,0.343174292512307,0.22643630875536,0,0,cyclicDep,165724,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,15.0560343436065,4.76113610555147,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerContext, org.apache.logging.log4j.core.jmx.RingBufferAdmin]",14281;14487;14440;20183;19591;18964,0,,0,0,0,6,2,12,0.000000168397192128503,1,4.76113610555147,CIRCLE,6,10,1,0,0,0,0,cyclicDep,165750,smell
